http://www.grammy.com/	4	9	0.444444	http://www.grammy.com/	52	555	0.0936937
http://www.queenmary.com/	0	9	0	http://www.queenmary.com/	1	14	0.0714286
http://www.sandiegozoo.org/	2	9	0.222222	http://www.sandiegozoo.org/	7	18	0.388889
http://www.colts.com/	0	8	0	http://www.colts.com/	1	8	0.125
http://www.newyorkjets.com/	0	8	0	http://www.newyorkjets.com/	0	11	0
http://www.opry.com/	1	8	0.125	http://www.opry.com/	0	17	0
http://www.rock103.com/	13	8	1.625	http://www.rock103.com/	6	6	1
http://www.stlouisrams.com/	0	8	0	http://www.stlouisrams.com/	0	5	0
http://baseball.fantasysports.yahoo.com/	0	7	0	http://baseball.fantasysports.yahoo.com/	1	21	0.047619
http://omg.yahoo.com/	0	7	0	http://omg.yahoo.com/	3	7	0.428571
http://www.chargers.com/	0	7	0	http://www.chargers.com/	0	11	0
http://www.linkinpark.com/	0	7	0	http://www.linkinpark.com/	1	5	0.2
http://www.mellencamp.com/	2	7	0.285714	http://www.mellencamp.com/	0	7	0
http://www.popthatzit.com/	1	7	0.142857	http://www.popthatzit.com/	0	7	0
http://help.yahoo.com/	0	6	0	http://help.yahoo.com/	0	13	0
http://my.clevelandclinic.org/	2	6	0.333333	http://my.clevelandclinic.org/	0	5	0
http://www.addictinggames.com/	2	6	0.333333	http://www.addictinggames.com/	0	1	0
http://www.nationalenquirer.com/	0	6	0	http://www.nationalenquirer.com/	1	20	0.05
http://www.usopen.org/	0	6	0	http://www.usopen.org/	1	3	0.333333
http://www.waff.com/	5	6	0.833333	http://www.waff.com/	0	8	0
http://boston.redsox.mlb.com/index.jsp?c_id=bos	1	5	0.2	http://boston.redsox.mlb.com/index.jsp?c_id=bos	4	15	0.266667
http://local.yahoo.com/	0	5	0	http://local.yahoo.com/	0	5	0
http://www.astro.com/	1	5	0.2	http://www.astro.com/	4	9	0.444444
http://www.earthlink.net/	4	5	0.8	http://www.earthlink.net/	4	17	0.235294
http://www.gymboreeclasses.com/index.jsp	1	5	0.2	http://www.gymboreeclasses.com/index.jsp	1	5	0.2
http://www.nba.com/raptors/	1	5	0.2	http://www.nba.com/raptors/	0	4	0
http://abc.go.com/shows/dancing-with-the-stars	0	4	0	http://abc.go.com/shows/dancing-with-the-stars	0	6	0
http://music.yahoo.com/	0	4	0	http://music.yahoo.com/	4	48	0.0833333
